run_id,config,mesh,mtls,level,rep,steady_start_utc,steady_end_utc,row_type,service,scenario,rps_target,reqs,fail_rate,lat_avg_ms,lat_p50_ms,lat_p90_ms,lat_p95_ms,lat_p99_ms,lat_max_ms,app_cpu_milli_mean,app_cpu_milli_p95,sidecar_cpu_milli_mean,sidecar_cpu_milli_p95,app_mem_mib_mean,app_mem_mib_max,sidecar_mem_mib_mean,sidecar_mem_mib_max
baseline_differential_S2int_med_r3,baseline_differential_S2int,baseline,na,med,3,1789343041,1789343162,latency,differential,differential_solve,50,6001,0,1.9389075989001867,1.905244,2.525391,2.680112,3.084001,6.197288,,,,,,,,
baseline_differential_S2int_med_r4,baseline_differential_S2int,baseline,na,med,4,1789343231,1789343351,resource,permutation,,,,,,,,,,,0.2743125208511742,0.44884250428204675,,,149.49609375,149.49609375,,
baseline_differential_S2int_med_r4,baseline_differential_S2int,baseline,na,med,4,1789343231,1789343351,resource,fibonacci,,,,,,,,,,,0.159435734649265,0.17701847942796872,,,186.796875,186.796875,,
baseline_differential_S2int_med_r4,baseline_differential_S2int,baseline,na,med,4,1789343231,1789343351,resource,integration,,,,,,,,,,,31.171659080149404,38.526979878181415,,,184.51448567708334,185.390625,,
baseline_differential_S2int_med_r4,baseline_differential_S2int,baseline,na,med,4,1789343231,1789343351,resource,differential,,,,,,,,,,,66.72909151326567,86.69633949096009,,,204.73225911458334,205.35546875,,
baseline_differential_S2int_med_r4,baseline_differential_S2int,baseline,na,med,4,1789343231,1789343351,resource,digital-filters,,,,,,,,,,,0.3473799932958277,0.4482368915913603,,,200.3203125,200.3203125,,
baseline_differential_S2int_med_r4,baseline_differential_S2int,baseline,na,med,4,1789343231,1789343351,resource,video,,,,,,,,,,,0.13816967553815207,0.1690339175205323,,,795.19921875,795.19921875,,
baseline_differential_S2int_med_r4,baseline_differential_S2int,baseline,na,med,4,1789343231,1789343351,resource,_ingress,,,,,,,,,,,15.791969697876818,,,,118.68343098958333,,,
baseline_differential_S2int_med_r4,baseline_differential_S2int,baseline,na,med,4,1789343231,1789343351,latency,differential,differential_solve,50,6001,0,2.1682414627562174,2.128124,2.694539,2.821107,3.094952,8.17575,,,,,,,,
baseline_differential_S2int_med_r5,baseline_differential_S2int,baseline,na,med,5,1789343420,1789343541,resource,permutation,,,,,,,,,,,0.31241385213924705,0.39111443596520507,,,149.48502604166666,149.49609375,,
baseline_differential_S2int_med_r5,baseline_differential_S2int,baseline,na,med,5,1789343420,1789343541,resource,fibonacci,,,,,,,,,,,0.15502006729212328,0.19051567796435193,,,186.796875,186.796875,,
baseline_differential_S2int_med_r5,baseline_differential_S2int,baseline,na,med,5,1789343420,1789343541,resource,integration,,,,,,,,,,,30.810198000247045,39.80868921624302,,,184.49267578125,184.8828125,,
baseline_differential_S2int_med_r5,baseline_differential_S2int,baseline,na,med,5,1789343420,1789343541,resource,differential,,,,,,,,,,,63.915727738796114,80.82848944982779,,,205.08870442708334,205.69140625,,
baseline_differential_S2int_med_r5,baseline_differential_S2int,baseline,na,med,5,1789343420,1789343541,resource,digital-filters,,,,,,,,,,,0.40881641845540706,0.47600551506517447,,,200.3203125,200.3203125,,
baseline_differential_S2int_med_r5,baseline_differential_S2int,baseline,na,med,5,1789343420,1789343541,resource,video,,,,,,,,,,,0.13905612324813135,0.1752723963697866,,,795.19921875,795.19921875,,
baseline_differential_S2int_med_r5,baseline_differential_S2int,baseline,na,med,5,1789343420,1789343541,resource,_ingress,,,,,,,,,,,15.671827250812989,,,,118.86767578125,,,
baseline_differential_S2int_med_r5,baseline_differential_S2int,baseline,na,med,5,1789343420,1789343541,latency,differential,differential_solve,50,6000,0,2.0135285095000026,1.9831254999999999,2.6364281000000003,2.8242055,3.1831894,5.892224,,,,,,,,
baseline_differential_S2int_med_r6,baseline_differential_S2int,baseline,na,med,6,1789343609,1789343730,resource,permutation,,,,,,,,,,,0.2819378430814259,0.3948592835042183,,,149.49515625,149.49609375,,
baseline_differential_S2int_med_r6,baseline_differential_S2int,baseline,na,med,6,1789343609,1789343730,resource,fibonacci,,,,,,,,,,,0.14354052277184395,0.1771383566647158,,,186.796875,186.796875,,
baseline_differential_S2int_med_r6,baseline_differential_S2int,baseline,na,med,6,1789343609,1789343730,resource,integration,,,,,,,,,,,31.452750850941868,39.62075300332429,,,184.49828125,184.87109375,,
baseline_differential_S2int_med_r6,baseline_differential_S2int,baseline,na,med,6,1789343609,1789343730,resource,differential,,,,,,,,,,,63.41683976628905,75.56079697383358,,,205.1375,205.80078125,,
baseline_differential_S2int_med_r6,baseline_differential_S2int,baseline,na,med,6,1789343609,1789343730,resource,digital-filters,,,,,,,,,,,0.3809626796171302,0.4820486062593315,,,200.3203125,200.3203125,,
baseline_differential_S2int_med_r6,baseline_differential_S2int,baseline,na,med,6,1789343609,1789343730,resource,video,,,,,,,,,,,0.14157634842209396,0.16352958916536606,,,795.19921875,795.19921875,,
baseline_differential_S2int_med_r6,baseline_differential_S2int,baseline,na,med,6,1789343609,1789343730,resource,_ingress,,,,,,,,,,,15.046140795201948,,,,118.76515625,,,
baseline_differential_S2int_med_r6,baseline_differential_S2int,baseline,na,med,6,1789343609,1789343730,latency,differential,differential_solve,50,6001,0,2.139543189468422,2.101906,2.639286,2.743904,2.961624,7.088312,,,,,,,,
baseline_differential_S2int_med_r7,baseline_differential_S2int,baseline,na,med,7,1789343798,1789343919,resource,permutation,,,,,,,,,,,0.32244587979073464,0.43265756241253484,,,149.48860677083334,149.4921875,,
baseline_differential_S2int_med_r7,baseline_differential_S2int,baseline,na,med,7,1789343798,1789343919,resource,fibonacci,,,,,,,,,,,0.1464620255153484,0.17452917172743473,,,186.796875,186.796875,,
